x_m,y_m,height_m
7.869271862792963645e+00,-2.015116655578613347e+01,9.527740469936185619e-01
2.274927186279295910e+01,3.883344421386425438e-02,9.527725770565609320e-01
6.455927186279296848e+01,-1.724116655578613333e+01,9.527432693024134869e-01
6.220927186279296706e+01,-1.501116655578613290e+01,9.527369907020982742e-01
2.936927186279296365e+01,-2.827116655578613091e+01,9.527236287346475541e-01
-4.170728137207035502e+00,-1.377116655578613447e+01,9.527042769542026779e-01
1.420927186279296706e+01,-3.311116655578613432e+01,9.527032597012813353e-01
6.350927186279296421e+01,-3.301166555786132051e+00,9.526854343904485045e-01
6.379927186279297047e+01,-1.339116655578613191e+01,9.526647430539201267e-01
3.848927186279296819e+01,4.458833444213865960e+00,9.526489456191122862e-01
2.423927186279296819e+01,6.898833444213870791e+00,9.526349152435621415e-01
5.773927186279296819e+01,-1.231116655578613361e+01,9.526209835599266373e-01
5.779271862792967340e+00,-3.986116655578613432e+01,9.526204690700785793e-01
3.157927186279297160e+01,-2.131166555786130345e+00,9.525782438149070774e-01
5.057927186279297160e+01,1.838833444213868518e+00,9.525707239941251236e-01
1.468927186279296393e+01,-8.121166555786132335e+00,9.525606402398081318e-01
4.964927186279296478e+01,-2.917116655578613305e+01,9.525357671349468092e-01
3.017927186279296592e+01,-1.330116655578613205e+01,9.525230456394863099e-01
4.712927186279296876e+01,-3.931166555786134609e+00,9.525065292565565445e-01
2.423927186279296819e+01,-1.327116655578613447e+01,9.524996886390914019e-01
5.018927186279297104e+01,7.248833444213865107e+00,9.524890552267436528e-01
2.657927186279297160e+01,-7.381166555786130345e+00,9.524718431174125088e-01
5.480927186279296137e+01,-2.613116655578613390e+01,9.524680148815537484e-01
3.109927186279296762e+01,-1.620116655578613418e+01,9.524674218514020962e-01
4.573927186279296819e+01,-1.695116655578613418e+01,9.524460260287456181e-01
2.577927186279296023e+01,-1.911665557861326192e-01,9.524189515414999141e-01
5.175927186279296421e+01,5.928833444213864823e+00,9.524170883667223420e-01
2.735927186279295853e+01,-7.811166555786130061e+00,9.524093416487600106e-01
1.308927186279296251e+01,-5.441166555786132619e+00,9.523727090444258359e-01
4.985927186279295853e+01,-4.011166555786132903e+00,9.523367747768626268e-01
1.459271862792967056e+00,-3.686116655578613432e+01,9.523251802529102417e-01
6.426927186279297644e+01,-9.691166555786132619e+00,9.523159906213884973e-01
2.726927186279296933e+01,-1.245116655578613418e+01,9.523091744100199429e-01
1.778927186279296535e+01,-3.231116655578613006e+01,9.522856612489141170e-01
3.921927186279297217e+01,6.128833444213867665e+00,9.522229093390093269e-01
4.499271862792966203e+00,-9.701166555786134182e+00,9.522115556788792734e-01
4.483927186279296251e+01,-7.361166555786134325e+00,9.521929975599244811e-01
1.513927186279296677e+01,-2.163116655578613390e+01,9.521918483157224555e-01
4.693927186279297104e+01,-2.151116655578613290e+01,9.521771284484017439e-01
5.255927186279296137e+01,1.264883344421387079e+01,9.521525018988845623e-01
6.452927186279296734e+01,-2.805116655578613205e+01,9.521118145395378596e-01
6.223927186279296819e+01,-1.766116655578613504e+01,9.520974591233429818e-01
-8.630728137207036355e+00,-1.123116655578613177e+01,9.520509537342077833e-01
2.226927186279296933e+01,-2.924116655578613333e+01,9.520292728742028032e-01
2.427927186279296023e+01,5.918833444213866812e+00,9.520262147366250760e-01
4.231927186279296649e+01,-2.003116655578613248e+01,9.520157951902458171e-01
6.979271862792963077e+00,-1.633116655578613319e+01,9.520052217571024489e-01
2.153927186279296535e+01,-3.000116655578613489e+01,9.519768759066584707e-01
3.963927186279295967e+01,-3.151116655578613290e+01,9.519712073689723386e-01
6.378927186279296535e+01,-1.275116655578613489e+01,9.519494635349091682e-01
4.248927186279296819e+01,3.668833444213866812e+00,9.519489436958182838e-01
5.344927186279296194e+01,-1.844116655578613262e+01,9.519181938818831457e-01
1.902927186279296734e+01,9.418833444213866812e+00,9.518740751356554730e-01
3.992927186279296592e+01,-8.116655578613318767e-02,9.518687204694461501e-01
6.592927186279297302e+01,8.338833444213868518e+00,9.518289924311094108e-01
2.599271862792967625e+00,-3.483116655578613319e+01,9.517860600841488994e-01
3.049271862792963361e+00,-1.194116655578613262e+01,9.517744073176974684e-01
2.577927186279296023e+01,-2.621116655578613575e+01,9.517700150739415443e-01
6.354927186279297047e+01,-8.391166555786135461e+00,9.517398042963804983e-01
5.956927186279296649e+01,-2.354116655578613404e+01,9.517387685499963945e-01
5.408927186279296251e+01,9.488334442138679492e-01,9.517271405088941760e-01
2.580927186279296137e+01,3.788833444213864254e+00,9.517245643384506515e-01
7.709271862792967056e+00,-1.857116655578613162e+01,9.516816621737808068e-01
3.269927186279296194e+01,-1.340116655578613347e+01,9.516816228129669764e-01
2.256927186279296649e+01,-3.608116655578613319e+01,9.516202944133552721e-01
2.370927186279296706e+01,-1.399116655578613333e+01,9.515950216291395591e-01
2.741927186279296080e+01,-3.652116655578613091e+01,9.515924961767098234e-01
4.937927186279296876e+01,-6.091166555786131198e+00,9.515924916193787553e-01
-1.570728137207034081e+00,-1.782116655578613162e+01,9.515838015975777164e-01
2.578927186279296535e+01,-1.143116655578613461e+01,9.515671606149164186e-01
2.982927186279297160e+01,-2.085116655578613276e+01,9.515475613624120310e-01
2.118927186279297104e+01,3.238833444213867097e+00,9.515471415629219720e-01
1.467927186279296592e+01,2.068833444213865391e+00,9.515120096683337136e-01
1.594927186279296194e+01,-1.559116655578613475e+01,9.514720290501457178e-01
5.992718627929676245e-01,-1.416116655578613148e+01,9.513997404750462739e-01
2.889927186279296478e+01,-6.781166555786136030e+00,9.513983416660294345e-01
1.779927186279296336e+01,-2.701166555786130630e+00,9.513966520024750295e-01
4.807927186279297160e+01,-1.246116655578613219e+01,9.513847459360785797e-01
5.514927186279296478e+01,-1.411166555786131482e+00,9.513837827142218595e-01
2.609271862792965635e+00,-1.262116655578613234e+01,9.513695549232464854e-01
5.014927186279296478e+01,-9.381166555786133898e+00,9.513498271702147679e-01
2.926927186279296933e+01,-1.328116655578613248e+01,9.513338210298731834e-01
4.783927186279296251e+01,3.788334442138676650e-01,9.513213158089692811e-01
4.629271862792961656e+00,-7.611166555786134325e+00,9.513185006508889652e-01
1.012927186279296166e+01,-3.234116655578613120e+01,9.513065291834030823e-01
5.721927186279297217e+01,-1.849116655578613333e+01,9.512830494173208917e-01
2.616927186279296080e+01,-1.331116655578613361e+01,9.512287720406915614e-01
5.511927186279296365e+01,2.388833444213865675e+00,9.512072308724156544e-01
-8.607281372070332282e-01,-3.689116655578613546e+01,9.511885735817144916e-01
2.994927186279296194e+01,2.688334442138682334e-01,9.511646430684402853e-01
6.347927186279296308e+01,-6.511166555786132903e+00,9.511483819395817330e-01
4.792718627929630770e-01,-1.566116655578613148e+01,9.511175039929460340e-01
-4.390728137207034365e+00,-3.771116655578613575e+01,9.511006360522464842e-01
1.112927186279296166e+01,-2.015116655578613347e+01,9.510856579227177088e-01
5.017927186279296592e+01,7.028833444213866244e+00,9.510087919519176758e-01
4.497927186279296308e+01,-1.769116655578613262e+01,9.510052088456947272e-01
2.031927186279296649e+01,9.378833444213867665e+00,9.510008996084320376e-01
1.189271862792963930e+00,-1.942116655578613305e+01,9.509961406344104029e-01
4.620927186279296706e+01,-9.591166555786134751e+00,9.509573888142253129e-01
-2.400728137207032375e+00,-1.053116655578613248e+01,9.509245855209809140e-01
2.115927186279296990e+01,-6.121166555786132335e+00,9.509059519411016126e-01
5.021927186279297217e+01,-3.341166555786131198e+00,9.509027875887416936e-01
3.826927186279296933e+01,-2.514116655578613546e+01,9.509003559293883745e-01
1.658927186279296251e+01,-2.700116655578613489e+01,9.508978550003301944e-01
1.312927186279296166e+01,-6.241166555786129777e+00,9.508944153805224397e-01
3.862927186279296876e+01,-1.531166555786136030e+00,9.508876088727333808e-01
1.092927186279296592e+01,4.958833444213865960e+00,9.508676689248565239e-01
1.662927186279296166e+01,-2.854116655578613404e+01,9.508672417974448621e-01
6.427927186279296734e+01,-4.881166555786130345e+00,9.508470295852160525e-01
2.959927186279296762e+01,-1.697116655578613376e+01,9.508400026458669885e-01
2.655927186279296137e+01,5.928833444213864823e+00,9.508188736928440132e-01
1.306927186279296649e+01,-8.021166555786130914e+00,9.508130501999776385e-01
4.722927186279296308e+01,-1.171116655578613219e+01,9.507514589207144429e-01
6.349271862792967625e+00,-1.039116655578613191e+01,9.507340422771232147e-01
2.070927186279296706e+01,-1.705116655578613205e+01,9.507207124595596914e-01
1.243927186279296393e+01,-2.848116655578613177e+01,9.507103852402796207e-01
3.289271862792965351e+00,-3.390116655578613347e+01,9.507082887010442906e-01
-1.570728137207034081e+00,-1.427116655578613447e+01,9.506753255117729173e-01
4.350927186279296421e+01,-1.076116655578613290e+01,9.506296397635670692e-01
2.845927186279296706e+01,-1.627116655578613447e+01,9.506173626762980389e-01
2.920927186279296706e+01,-1.701116655578613290e+01,9.506034492743665743e-01
2.044927186279296194e+01,-8.521166555786130914e+00,9.505664354996197218e-01
2.704927186279297047e+01,-1.622116655578613376e+01,9.505479106166978553e-01
-1.007281372070352177e-01,-8.971166555786133756e+00,9.505317523140580649e-01
1.719271862792965067e+00,-3.920116655578613063e+01,9.505294813582957358e-01
2.239271862792961088e+00,-3.902116655578613091e+01,9.505197064666025542e-01
2.517927186279296592e+01,-1.778116655578613248e+01,9.505160784045212363e-01
4.402927186279296023e+01,-4.411166555786131482e+00,9.505097866591933897e-01
-3.107281372070360703e-01,-1.260116655578613276e+01,9.503788889821620511e-01
5.011927186279296365e+01,-3.111665557861300613e-01,9.503461477430771298e-01
5.084927186279296762e+01,-8.611166555786134325e+00,9.503309080364653605e-01
-1.440728137207038628e+00,-1.395116655578613418e+01,9.503185251142221013e-01
5.549271862792963361e+00,-3.623116655578613177e+01,9.502498641856864658e-01
9.779271862792967340e+00,-2.853116655578613603e+01,9.502470518722003767e-01
5.647927186279296308e+01,-2.321116655578613219e+01,9.502449014748358680e-01
6.458927186279296961e+01,-1.802116655578613447e+01,9.501843066328463649e-01
6.296927186279297217e+01,-1.554116655578613404e+01,9.501738857512666003e-01
-8.810728137207036070e+00,-3.886116655578613432e+01,9.501361217497982237e-01
1.689927186279296478e+01,-3.991166555786129777e+00,9.501336453298997453e-01
4.324927186279295910e+01,-1.361166555786134325e+00,9.501200428483971283e-01
3.207927186279297160e+01,-8.281166555786136030e+00,9.500636188979356689e-01
4.734927186279296762e+01,-2.688116655578613390e+01,9.500320941801564389e-01
-2.907281372070329439e-01,-1.569116655578613262e+01,9.500156652958089420e-01
6.592927186279297302e+01,-2.501166555786134893e+00,9.500140043359801556e-01
2.271927186279295796e+01,4.108833444213864539e+00,9.500010721248116630e-01
2.858927186279296251e+01,-2.692116655578613305e+01,9.499966855264995180e-01
4.918927186279297104e+01,-2.187116655578613234e+01,9.499620331989876432e-01
2.978927186279296535e+01,-9.621166555786132335e+00,9.499144730555012517e-01
5.175927186279296421e+01,-2.537116655578613234e+01,9.499136205353893025e-01
2.808927186279296251e+01,-1.256116655578613361e+01,9.499011449736890489e-01
2.807927186279297160e+01,-2.011665557861306297e-01,9.498989278000568026e-01
4.325927186279296421e+01,2.438833444213869939e+00,9.498953614400054146e-01
7.019271862792962224e+00,5.948833444213867949e+00,9.498926254683673909e-01
3.029271862792967340e+00,-1.263116655578613390e+01,9.498879817844189111e-01
3.509271862792964214e+00,-3.526116655578613290e+01,9.498786350563291903e-01
5.747927186279296308e+01,1.728833444213869086e+00,9.498570766247694808e-01
2.328927186279296535e+01,-1.328116655578613248e+01,9.498227511699861569e-01
1.909271862792962793e+00,-3.444116655578613262e+01,9.498195171979030293e-01
4.529271862792967340e+00,-3.925116655578613489e+01,9.498159426800690808e-01
5.354927186279297047e+01,-2.838116655578613390e+01,9.497794227359636077e-01
-4.630728137207036355e+00,-7.091166555786131198e+00,9.497790984315926943e-01
4.514927186279296478e+01,-1.550116655578613489e+01,9.497604490828358559e-01
-4.130728137207036355e+00,-1.200116655578613489e+01,9.497457304049922167e-01
3.066927186279296080e+01,-6.801166555786132051e+00,9.497380885136577078e-01
5.320927186279296706e+01,-7.361166555786134325e+00,9.497267607320244442e-01
1.308927186279296251e+01,1.868833444213869655e+00,9.496577410988169543e-01
5.170927186279296706e+01,4.638833444213865675e+00,9.496536974448027690e-01
7.269271862792962224e+00,-1.335116655578613276e+01,9.496266583439472164e-01
3.146927186279297217e+01,3.740883344421386170e+01,9.495835536208517835e-01
3.554927186279297047e+01,-4.931166555786134609e+00,9.495829224291945092e-01
3.428927186279296535e+01,-1.183116655578613319e+01,9.495708603536378023e-01
-4.480728137207037776e+00,-1.492116655578613305e+01,9.495264979935073013e-01
5.427927186279296023e+01,2.098833444213866528e+00,9.495117453693113774e-01
1.019271862792962224e+00,-3.401116655578613290e+01,9.495081030539599398e-01
3.325927186279296421e+01,-1.775116655578613489e+01,9.494797093588629444e-01
4.609927186279296762e+01,-1.396116655578613219e+01,9.494719114926655212e-01
-3.870728137207038344e+00,-1.580116655578613205e+01,9.494590166361454031e-01
1.422927186279296308e+01,-3.389116655578613546e+01,9.494421836208163379e-01
2.501927186279296933e+01,-9.961166555786132193e+00,9.494197829736129579e-01
1.392927186279296592e+01,5.908833444213868802e+00,9.493521843652121817e-01
3.769927186279296194e+01,3.928833444213864823e+00,9.493291424463325967e-01
4.790927186279296990e+01,-1.111665557861343245e-01,9.493122690138369180e-01
5.136927186279296365e+01,-1.087116655578613234e+01,9.493011507650230829e-01
3.378927186279296535e+01,-1.274116655578613333e+01,9.492977546170533465e-01
5.720927186279296706e+01,-2.692116655578613305e+01,9.492962994423005396e-01
2.657927186279297160e+01,-1.029116655578613404e+01,9.492314273684577808e-01
5.469271862792965067e+00,1.548833444213869370e+00,9.491518842893134078e-01
4.782927186279297160e+01,-3.251166555786134893e+00,9.490617748376315443e-01
1.009271862792964214e+00,-1.855116655578613205e+01,9.490538396931381682e-01
2.955927186279296137e+01,-2.164116655578613191e+01,9.490375558685625323e-01
6.147927186279296308e+01,-2.102116655578613447e+01,9.490004357675064783e-01
5.420927186279296706e+01,6.858833444213864539e+00,9.489965309106340730e-01
6.949271862792961940e+00,6.988833444213867097e+00,9.489939577582855446e-01
1.529927186279296336e+01,-1.935116655578613276e+01,9.489688259349958743e-01
1.615927186279296279e+01,7.438833444213869939e+00,9.489392000330311161e-01
3.908927186279296251e+01,-2.770116655578613418e+01,9.489373652220880473e-01
2.585927186279295853e+01,5.908833444213868802e+00,9.489332113954576098e-01
2.999271862792966203e+00,-9.931166555786134609e+00,9.489070593794408648e-01
2.989271862792961088e+00,-3.861116655578613432e+01,9.488954655443763153e-01
-1.220728137207032660e+00,-3.631116655578613006e+01,9.488825708066989106e-01
2.945927186279296706e+01,-1.771116655578613219e+01,9.488481330619648046e-01
4.368927186279297104e+01,-1.148116655578613177e+01,9.488459152615829062e-01
-4.907281372070357861e-01,-1.488116655578613390e+01,9.488443855931317783e-01
9.429271862792965919e+00,-9.411166555786131482e+00,9.488141771581024564e-01
2.856927186279296649e+01,-1.928116655578613248e+01,9.488064486896569116e-01
1.958927186279296251e+01,9.658833444213868802e+00,9.487507848488221374e-01
1.297927186279296308e+01,-2.849116655578613333e+01,9.487491585209595346e-01
2.305927186279296137e+01,-1.478116655578613248e+01,9.487458433790744161e-01
1.892927186279296592e+01,7.148833444213870791e+00,9.486878099739484149e-01
1.703927186279296535e+01,-2.851116655578613290e+01,9.486700355780549598e-01
7.399271862792964782e+00,-1.104116655578613404e+01,9.486397353158747547e-01
4.020927186279296706e+01,-1.552116655578613447e+01,9.486366901146287001e-01
7.699271862792961940e+00,1.015883344421386880e+01,9.486079698111076208e-01
1.769927186279296194e+01,-1.026116655578613290e+01,9.486004139169056382e-01
2.309271862792961372e+00,-9.751166555786131340e+00,9.485755555126200722e-01
