tile_id,row_type,row_id,row_pos,plant_id,plant_coord,plant_x,plant_y,plant_height
0_0,Y,18,-23.327096099853517,12,-40.28389,-40.28389,-23.327096099853517,0.6057503938870676
0_0,Y,12,-27.94632064819336,36,-34.82763,-34.82763,-27.94632064819336,0.6055744920844413
0_0,Y,9,-30.24593460083008,31,-33.139595,-33.139595,-30.24593460083008,0.6055087821902772
0_0,Y,10,-29.456067199707032,46,-28.327114,-28.327114,-29.456067199707032,0.6054398517318392
0_0,Y,1,-36.30491744995117,21,-30.016582,-30.016582,-36.30491744995117,0.6053396256160609
0_0,Y,17,-24.096966857910157,53,-28.543924,-28.543924,-24.096966857910157,0.6052428546953307
0_0,Y,5,-33.285424346923826,33,-27.454206,-27.454206,-33.285424346923826,0.6050260504676982
0_0,Y,11,-28.666199798583985,36,-33.042633,-33.042633,-28.666199798583985,0.6047956077667995
0_0,Y,1,-36.30491744995117,15,-32.566208,-32.566208,-36.30491744995117,0.6046538670038292
0_0,Y,11,-28.666199798583985,33,-34.052498,-34.052498,-28.666199798583985,0.6045616656387851
0_0,Y,19,-22.56722366333008,27,-35.934204,-35.934204,-22.56722366333008,0.6045286384880773
0_0,Y,15,-25.64670669555664,54,-24.824776,-24.824776,-25.64670669555664,0.6044274611991243
0_0,Y,4,-34.085290069580076,11,-34.301292,-34.301292,-34.085290069580076,0.6043708552105804
0_0,Y,4,-34.085290069580076,5,-36.010742,-36.010742,-34.085290069580076,0.6043548500458242
0_0,Y,13,-27.17644989013672,47,-28.36279,-28.36279,-27.17644989013672,0.6041814495962855
0_0,Y,8,-30.965813751220704,44,-30.55342,-30.55342,-30.965813751220704,0.6035599636115236
0_0,Y,17,-24.096966857910157,61,-25.154562,-25.154562,-24.096966857910157,0.6034686692286519
0_0,Y,19,-22.56722366333008,52,-28.225542,-28.225542,-22.56722366333008,0.6033856612486771
0_0,Y,15,-25.64670669555664,11,-39.750694,-39.750694,-25.64670669555664,0.60335808932087
